#Wavelength (Angstroms)	fnu ergs/s/cm^2/Hz
#redshifted
10173	3.50715930592898e-28
10174.5	3.50766606378779e-28
10176	3.50817266300851e-28
10177.5	3.50867910352234e-28
10179	3.50918538526048e-28
10180.5	3.50969150815413e-28
10182	3.51019747213449e-28
10183.5	3.51070327713277e-28
10185	3.51120892308011e-28
10186.5	3.5117144099078e-28
10188	3.512219737547e-28
10189.5	3.51272490592891e-28
10191	3.51322991498473e-28
10192.5	3.51373476464565e-28
10194	3.51423945484288e-28
10195.5	3.51474398550762e-28
10197	3.51524835657103e-28
10198.5	3.51575256796438e-28
10200	3.51625661961883e-28
10201.5	3.5167605114656e-28
10203	3.51726424343586e-28
10204.5	3.51776781546084e-28
10206	3.51827122747171e-28
10207.5	3.51877447939969e-28
10209	3.51927757117598e-28
10210.5	3.51978050273173e-28
10212	3.52028327399822e-28
10213.5	3.52078588490662e-28
10215	3.52128833538812e-28
10216.5	3.52179062537391e-28
10218	3.52229275479521e-28
10219.5	3.52279472358322e-28
10221	3.52329653166912e-28
10222.5	3.52379817898409e-28
10224	3.52429966545939e-28
10225.5	3.5248009910262e-28
10227	3.5253021556157e-28
10228.5	3.5258031591591e-28
10230	3.52630400158761e-28
10231.5	3.52622326223779e-28
10233	3.52614202065137e-28
10234.5	3.52606027668452e-28
10236	3.52597803019342e-28
10237.5	3.52589528103437e-28
10239	3.52581202906352e-28
10240.5	3.52572827413715e-28
10242	3.52564401611145e-28
10243.5	3.52555925484261e-28
10245	3.52547399018691e-28
10246.5	3.5253882220005e-28
10248	3.52530195013968e-28
10249.5	3.52521517446063e-28
10251	3.52512789481953e-28
10252.5	3.52504011107268e-28
10254	3.52495182307621e-28
10255.5	3.52486303068643e-28
10257	3.52477373375952e-28
10258.5	3.52468393215165e-28
10260	3.52459362571913e-28
10261.5	3.5245028143181e-28
10263	3.52441149780484e-28
10264.5	3.52431967603556e-28
10266	3.52422734886642e-28
10267.5	3.52413451615372e-28
10269	3.52404117775361e-28
10270.5	3.52394733352238e-28
10272	3.52385298331621e-28
10273.5	3.52375812699128e-28
10275	3.5236627644039e-28
10276.5	3.5235668954102e-28
10278	3.52347051986648e-28
10279.5	3.52337363762888e-28
10281	3.52327624855371e-28
10282.5	3.52317835249711e-28
10284	3.52307994931534e-28
10285.5	3.5229810388646e-28
10287	3.52288162100113e-28
10288.5	3.52278169558113e-28
10290	3.52268126246083e-28
10291.5	3.52316534907221e-28
10293	3.52364926879481e-28
10294.5	3.52413302155943e-28
10296	3.52461660729684e-28
10297.5	3.52510002593785e-28
10299	3.52558327741323e-28
10300.5	3.52606636165377e-28
10302	3.52654927859026e-28
10303.5	3.5270320281535e-28
10305	3.52751461027426e-28
10306.5	3.52799702488334e-28
10308	3.52847927191151e-28
10309.5	3.52896135128958e-28
10311	3.52944326294833e-28
10312.5	3.52992500681853e-28
10314	3.53040658283099e-28
10315.5	3.5308879909165e-28
10317	3.53136923100583e-28
10318.5	3.53185030302977e-28
10320	3.53233120691912e-28
10321.5	3.53281194260466e-28
10323	3.53329251001718e-28
10324.5	3.53377290908747e-28
10326	3.53425313974631e-28
10327.5	3.53473320192449e-28
10329	3.5352130955528e-28
10330.5	3.53569282056203e-28
10332	3.53617237688296e-28
10333.5	3.53665176444639e-28
10335	3.53713098318309e-28
10336.5	3.53761003302387e-28
10338	3.53808891389949e-28
10339.5	3.53856762574076e-28
10341	3.53904616847847e-28
10342.5	3.53952454204339e-28
10344	3.54000274636632e-28
10345.5	3.54048078137804e-28
10347	3.54095864700934e-28
10348.5	3.54143634319101e-28
10350	3.54191386985384e-28
10351.5	3.54207730748807e-28
10353	3.54224039349592e-28
10354.5	3.54240312776866e-28
10356	3.5425655101975e-28
10357.5	3.54272754067369e-28
10359	3.54288921908847e-28
10360.5	3.54305054533307e-28
10362	3.54321151929873e-28
10363.5	3.54337214087669e-28
10365	3.54353240995819e-28
10366.5	3.54369232643447e-28
10368	3.54385189019675e-28
10369.5	3.54401110113629e-28
10371	3.54416995914431e-28
10372.5	3.54432846411206e-28
10374	3.54448661593078e-28
10375.5	3.54464441449169e-28
10377	3.54480185968605e-28
10378.5	3.54495895140508e-28
10380	3.54511568954003e-28
10381.5	3.54527207398213e-28
10383	3.54542810462262e-28
10384.5	3.54558378135273e-28
10386	3.54573910406372e-28
10387.5	3.54589407264681e-28
10389	3.54604868699323e-28
10390.5	3.54620294699424e-28
10392	3.54635685254107e-28
10393.5	3.54651040352495e-28
10395	3.54666359983712e-28
10396.5	3.54681644136882e-28
10398	3.54696892801129e-28
10399.5	3.54712105965577e-28
10401	3.54727283619349e-28
10402.5	3.54742425751569e-28
10404	3.54757532351361e-28
10405.5	3.54772603407849e-28
10407	3.54787638910156e-28
10408.5	3.54802638847407e-28
10410	3.54817603208724e-28
10411.5	3.54916059273994e-28
10413	3.5501452788064e-28
10414.5	3.55113009028189e-28
10416	3.55211502716167e-28
10417.5	3.55310008944101e-28
10419	3.55408527711517e-28
10420.5	3.5550705901794e-28
10422	3.55605602862898e-28
10423.5	3.55704159245916e-28
10425	3.55802728166521e-28
10426.5	3.55901309624238e-28
10428	3.55999903618595e-28
10429.5	3.56098510149117e-28
10431	3.5619712921533e-28
10432.5	3.56295760816761e-28
10434	3.56394404952936e-28
10435.5	3.56493061623381e-28
10437	3.56591730827622e-28
10438.5	3.56690412565186e-28
10440	3.56789106835599e-28
10441.5	3.56887813638387e-28
10443	3.56986532973077e-28
10444.5	3.57085264839193e-28
10446	3.57184009236264e-28
10447.5	3.57282766163814e-28
10449	3.57381535621371e-28
10450.5	3.5748031760846e-28
10452	3.57579112124608e-28
10453.5	3.57677919169341e-28
10455	3.57776738742185e-28
10456.5	3.57875570842666e-28
10458	3.5797441547031e-28
10459.5	3.58073272624645e-28
10461	3.58172142305195e-28
10462.5	3.58271024511488e-28
10464	3.58369919243049e-28
10465.5	3.58468826499405e-28
10467	3.58567746280081e-28
10468.5	3.58666678584605e-28
10470	3.58765623412502e-28
10471.5	3.58877882101404e-28
10473	3.58990160934729e-28
10474.5	3.5910245991364e-28
10476	3.59214779039303e-28
10477.5	3.5932711831288e-28
10479	3.59439477735535e-28
10480.5	3.59551857308433e-28
10482	3.59664257032737e-28
10483.5	3.59776676909611e-28
10485	3.59889116940219e-28
10486.5	3.60001577125724e-28
10488	3.60114057467291e-28
10489.5	3.60226557966083e-28
10491	3.60339078623264e-28
10492.5	3.60451619439999e-28
10494	3.6056418041745e-28
10495.5	3.60676761556782e-28
10497	3.60789362859158e-28
10498.5	3.60901984325743e-28
10500	3.610146259577e-28
10501.5	3.61127287756193e-28
10503	3.61239969722385e-28
10504.5	3.61352671857442e-28
10506	3.61465394162526e-28
10507.5	3.61578136638801e-28
10509	3.61690899287432e-28
10510.5	3.61803682109581e-28
10512	3.61916485106414e-28
10513.5	3.62029308279093e-28
10515	3.62142151628783e-28
10516.5	3.62255015156647e-28
10518	3.6236789886385e-28
10519.5	3.62480802751554e-28
10521	3.62593726820924e-28
10522.5	3.62706671073125e-28
10524	3.62819635509319e-28
10525.5	3.6293262013067e-28
10527	3.63045624938343e-28
10528.5	3.631586499335e-28
10530	3.63271695117307e-28
10531.5	3.63153500496784e-28
10533	3.63035194304548e-28
10534.5	3.62916776513612e-28
10536	3.62798247096993e-28
10537.5	3.62679606027706e-28
10539	3.62560853278767e-28
10540.5	3.6244198882319e-28
10542	3.62323012633991e-28
10543.5	3.62203924684186e-28
10545	3.62084724946791e-28
10546.5	3.61965413394819e-28
10548	3.61845990001288e-28
10549.5	3.61726454739212e-28
10551	3.61606807581607e-28
10552.5	3.61487048501489e-28
10554	3.61367177471872e-28
10555.5	3.61247194465772e-28
10557	3.61127099456205e-28
10558.5	3.61006892416186e-28
10560	3.6088657331873e-28
10561.5	3.60766142136853e-28
10563	3.6064559884357e-28
10564.5	3.60524943411898e-28
10566	3.6040417581485e-28
10567.5	3.60283296025443e-28
10569	3.60162304016692e-28
10570.5	3.60041199761612e-28
10572	3.59919983233219e-28
10573.5	3.59798654404529e-28
10575	3.59677213248556e-28
10576.5	3.59555659738317e-28
10578	3.59433993846826e-28
10579.5	3.59312215547099e-28
10581	3.59190324812152e-28
10582.5	3.59068321614999e-28
10584	3.58946205928657e-28
10585.5	3.58823977726141e-28
10587	3.58701636980466e-28
10588.5	3.58579183664648e-28
10590	3.58456617751701e-28
10591.5	3.58654881265337e-28
10593	3.58853213951855e-28
10594.5	3.59051615822891e-28
10596	3.59250086890085e-28
10597.5	3.59448627165075e-28
10599	3.59647236659499e-28
10600.5	3.59845915384997e-28
10602	3.60044663353205e-28
10603.5	3.60243480575763e-28
10605	3.60442367064309e-28
10606.5	3.60641322830481e-28
10608	3.60840347885919e-28
10609.5	3.61039442242258e-28
10611	3.6123860591114e-28
10612.5	3.61437838904202e-28
10614	3.61637141233081e-28
10615.5	3.61836512909418e-28
10617	3.62035953944849e-28
10618.5	3.62235464351014e-28
10620	3.6243504413955e-28
10621.5	3.62634693322097e-28
10623	3.62834411910292e-28
10624.5	3.63034199915774e-28
10626	3.63234057350182e-28
10627.5	3.63433984225153e-28
10629	3.63633980552326e-28
10630.5	3.63834046343339e-28
10632	3.64034181609832e-28
10633.5	3.64234386363441e-28
10635	3.64434660615807e-28
10636.5	3.64635004378566e-28
10638	3.64835417663358e-28
10639.5	3.6503590048182e-28
10641	3.65236452845592e-28
10642.5	3.65437074766311e-28
10644	3.65637766255615e-28
10645.5	3.65838527325145e-28
10647	3.66039357986536e-28
10648.5	3.66240258251429e-28
10650	3.66441228131462e-28
10651.5	3.66025255057412e-28
10653	3.65609004033538e-28
10654.5	3.65192474998057e-28
10656	3.6477566788919e-28
10657.5	3.64358582645157e-28
10659	3.63941219204177e-28
10660.5	3.6352357750447e-28
10662	3.63105657484257e-28
10663.5	3.62687459081755e-28
10665	3.62268982235187e-28
10666.5	3.61850226882771e-28
10668	3.61431192962726e-28
10669.5	3.61011880413273e-28
10671	3.60592289172631e-28
10672.5	3.60172419179021e-28
10674	3.59752270370661e-28
10675.5	3.59331842685773e-28
10677	3.58911136062575e-28
10678.5	3.58490150439287e-28
10680	3.58068885754129e-28
10681.5	3.57647341945321e-28
10683	3.57225518951082e-28
10684.5	3.56803416709633e-28
10686	3.56381035159192e-28
10687.5	3.55958374237981e-28
10689	3.55535433884218e-28
10690.5	3.55112214036123e-28
10692	3.54688714631916e-28
10693.5	3.54264935609817e-28
10695	3.53840876908046e-28
10696.5	3.53416538464822e-28
10698	3.52991920218365e-28
10699.5	3.52567022106895e-28
10701	3.52141844068632e-28
10702.5	3.51716386041794e-28
10704	3.51290647964603e-28
10705.5	3.50864629775278e-28
10707	3.50438331412039e-28
10708.5	3.50011752813104e-28
10710	3.49584893916696e-28
10711.5	3.4955725496922e-28
10713	3.49529559394733e-28
10714.5	3.49501807178459e-28
10716	3.49473998305624e-28
10717.5	3.49446132761453e-28
10719	3.49418210531173e-28
10720.5	3.49390231600008e-28
10722	3.49362195953184e-28
10723.5	3.49334103575925e-28
10725	3.49305954453459e-28
10726.5	3.4927774857101e-28
10728	3.49249485913803e-28
10729.5	3.49221166467064e-28
10731	3.49192790216019e-28
10732.5	3.49164357145892e-28
10734	3.4913586724191e-28
10735.5	3.49107320489297e-28
10737	3.49078716873279e-28
10738.5	3.49050056379082e-28
10740	3.49021338991931e-28
10741.5	3.48992564697052e-28
10743	3.48963733479669e-28
10744.5	3.48934845325008e-28
10746	3.48905900218296e-28
10747.5	3.48876898144756e-28
10749	3.48847839089615e-28
10750.5	3.48818723038098e-28
10752	3.48789549975431e-28
10753.5	3.48760319886838e-28
10755	3.48731032757546e-28
10756.5	3.48701688572779e-28
10758	3.48672287317764e-28
10759.5	3.48642828977725e-28
10761	3.48613313537888e-28
10762.5	3.48583740983479e-28
10764	3.48554111299723e-28
10765.5	3.48524424471845e-28
10767	3.48494680485071e-28
10768.5	3.48464879324626e-28
10770	3.48435020975737e-28
10771.5	3.4864817651945e-28
10773	3.48861410251391e-28
10774.5	3.49074722185068e-28
10776	3.49288112333988e-28
10777.5	3.49501580711659e-28
10779	3.49715127331589e-28
10780.5	3.49928752207285e-28
10782	3.50142455352255e-28
10783.5	3.50356236780007e-28
10785	3.50570096504049e-28
10786.5	3.50784034537888e-28
10788	3.50998050895032e-28
10789.5	3.51212145588989e-28
10791	3.51426318633266e-28
10792.5	3.51640570041372e-28
10794	3.51854899826813e-28
10795.5	3.52069308003099e-28
10797	3.52283794583736e-28
10798.5	3.52498359582232e-28
10800	3.52713003012095e-28
10801.5	3.52927724886833e-28
10803	3.53142525219953e-28
10804.5	3.53357404024964e-28
10806	3.53572361315372e-28
10807.5	3.53787397104686e-28
10809	3.54002511406413e-28
10810.5	3.54217704234061e-28
10812	3.54432975601139e-28
10813.5	3.54648325521152e-28
10815	3.5486375400761e-28
10816.5	3.5507926107402e-28
10818	3.5529484673389e-28
10819.5	3.55510511000727e-28
10821	3.55726253888039e-28
10822.5	3.55942075409334e-28
10824	3.5615797557812e-28
10825.5	3.56373954407905e-28
10827	3.56590011912195e-28
10828.5	3.568061481045e-28
10830	3.57022362998326e-28
10831.5	3.57114214847033e-28
10833	3.57206076486248e-28
10834.5	3.5729794791516e-28
10836	3.57389829132956e-28
10837.5	3.57481720138826e-28
10839	3.57573620931957e-28
10840.5	3.57665531511539e-28
10842	3.5775745187676e-28
10843.5	3.57849382026807e-28
10845	3.57941321960869e-28
10846.5	3.58033271678135e-28
10848	3.58125231177794e-28
10849.5	3.58217200459033e-28
10851	3.58309179521041e-28
10852.5	3.58401168363006e-28
10854	3.58493166984117e-28
10855.5	3.58585175383562e-28
10857	3.58677193560529e-28
10858.5	3.58769221514208e-28
10860	3.58861259243786e-28
10861.5	3.58953306748452e-28
10863	3.59045364027393e-28
10864.5	3.591374310798e-28
10866	3.59229507904859e-28
10867.5	3.5932159450176e-28
10869	3.5941369086969e-28
10870.5	3.59505797007839e-28
10872	3.59597912915395e-28
10873.5	3.59690038591545e-28
10875	3.59782174035479e-28
10876.5	3.59874319246384e-28
10878	3.5996647422345e-28
10879.5	3.60058638965864e-28
10881	3.60150813472815e-28
10882.5	3.60242997743492e-28
10884	3.60335191777083e-28
10885.5	3.60427395572775e-28
10887	3.60519609129759e-28
10888.5	3.60611832447221e-28
10890	3.60704065524351e-28
10891.5	3.60783439046187e-28
10893	3.60862815236025e-28
10894.5	3.60942194091588e-28
10896	3.61021575610599e-28
10897.5	3.61100959790784e-28
10899	3.61180346629865e-28
10900.5	3.61259736125567e-28
10902	3.61339128275613e-28
10903.5	3.61418523077727e-28
10905	3.61497920529633e-28
10906.5	3.61577320629054e-28
10908	3.61656723373716e-28
10909.5	3.6173612876134e-28
10911	3.61815536789652e-28
10912.5	3.61894947456375e-28
10914	3.61974360759232e-28
10915.5	3.62053776695949e-28
10917	3.62133195264248e-28
10918.5	3.62212616461853e-28
10920	3.62292040286488e-28
10921.5	3.62849985105008e-28
10923	3.63408195450129e-28
10924.5	3.63966671373733e-28
10926	3.64525412927703e-28
10927.5	3.6508442016392e-28
10929	3.65643693134269e-28
10930.5	3.66203231890631e-28
10932	3.66763036484888e-28
10933.5	3.67323106968924e-28
10935	3.67883443394619e-28
10936.5	3.68444045813858e-28
10938	3.69004914278522e-28
10939.5	3.69566048840494e-28
10941	3.70127449551657e-28
10942.5	3.70689116463892e-28
10944	3.71251049629083e-28
10945.5	3.71813249099111e-28
10947	3.72375714925859e-28
10948.5	3.72938447161211e-28
10950	3.73501445857047e-28
10951.5	3.73438622043797e-28
10953	3.73375721755818e-28
10954.5	3.73312744974518e-28
10956	3.73249691681307e-28
10957.5	3.73186561857594e-28
10959	3.7312335548479e-28
10960.5	3.73060072544303e-28
10962	3.72996713017542e-28
10963.5	3.72933276885919e-28
10965	3.72869764130841e-28
10966.5	3.72806174733718e-28
10968	3.72742508675961e-28
10969.5	3.72678765938978e-28
10971	3.72614946504178e-28
10972.5	3.72551050352972e-28
10974	3.72487077466769e-28
10975.5	3.72423027826978e-28
10977	3.72358901415009e-28
10978.5	3.72294698212271e-28
10980	3.72230418200175e-28
10981.5	3.72166061360128e-28
10983	3.72101627673541e-28
10984.5	3.72037117121823e-28
10986	3.71972529686384e-28
10987.5	3.71907865348634e-28
10989	3.7184312408998e-28
10990.5	3.71778305891834e-28
10992	3.71713410735606e-28
10993.5	3.71648438602702e-28
10995	3.71583389474535e-28
10996.5	3.71518263332513e-28
10998	3.71453060158045e-28
10999.5	3.71387779932541e-28
11001	3.71322422637411e-28
11002.5	3.71256988254065e-28
11004	3.7119147676391e-28
11005.5	3.71125888148358e-28
11007	3.71060222388817e-28
11008.5	3.70994479466697e-28
11010	3.70928659363408e-28
11011.5	3.70481403020941e-28
11013	3.7003386164919e-28
11014.5	3.69586035187107e-28
11016	3.6913792357364e-28
11017.5	3.6868952674774e-28
11019	3.68240844648357e-28
11020.5	3.67791877214441e-28
11022	3.67342624384941e-28
11023.5	3.66893086098809e-28
11025	3.66443262294993e-28
11026.5	3.65993152912444e-28
11028	3.65542757890112e-28
11029.5	3.65092077166947e-28
11031	3.64641110681898e-28
11032.5	3.64189858373916e-28
11034	3.63738320181951e-28
11035.5	3.63286496044953e-28
11037	3.62834385901871e-28
11038.5	3.62381989691656e-28
11040	3.61929307353258e-28
11041.5	3.61476338825627e-28
11043	3.61023084047712e-28
11044.5	3.60569542958464e-28
11046	3.60115715496832e-28
11047.5	3.59661601601768e-28
11049	3.59207201212219e-28
11050.5	3.58752514267138e-28
11052	3.58297540705473e-28
11053.5	3.57842280466175e-28
11055	3.57386733488193e-28
11056.5	3.56930899710478e-28
11058	3.56474779071979e-28
11059.5	3.56018371511647e-28
11061	3.5722150087875e-28
11062.5	3.57706020545827e-28
11064	3.58190763604138e-28
11065.5	3.58675730096445e-28
11067	3.59160920065506e-28
11068.5	3.59646333554082e-28
11070	3.61872163282726e-28
11071.5	3.62347802551645e-28
11073	3.62823659736982e-28
11074.5	3.63299734880321e-28
11076	3.63776028023243e-28
11077.5	3.64252539207331e-28
11079	3.64729268474168e-28
11080.5	3.65206215865336e-28
11082	3.65683381422418e-28
11083.5	3.66160765186997e-28
11085	3.66638367200655e-28
11086.5	3.67116187504975e-28
11088	3.67594226141539e-28
11089.5	3.6807248315193e-28
11091	3.68550958577731e-28
11092.5	3.69029652460524e-28
11094	3.69508564841892e-28
11095.5	3.69987695763418e-28
11097	3.70467045266683e-28
11098.5	3.70946613393272e-28
11100	3.71426400184765e-28
11101.5	3.71906405682747e-28
11103	3.72386629928798e-28
11104.5	3.72867072964503e-28
11106	3.73347734831444e-28
11107.5	3.73828615571203e-28
11109	3.74309715225364e-28
11110.5	3.74791033835507e-28
11112	3.75272571443217e-28
11113.5	3.75754328090075e-28
11115	3.76236303817666e-28
11116.5	3.7671849866757e-28
11118	3.77200912681371e-28
11119.5	3.77683545900651e-28
11121	3.78166398366992e-28
11122.5	3.78649470121978e-28
11124	3.79132761207192e-28
11125.5	3.79616271664215e-28
11127	3.80100001534631e-28
11128.5	3.8058395086002e-28
11130	3.81068119681969e-28
11131.5	3.81552508042059e-28
11133	3.82037115981886e-28
11134.5	3.82521943543091e-28
11136	3.83006990767572e-28
11137.5	3.83492257698446e-28
11139	3.839777443844e-28
11140.5	3.84463450897979e-28
11142	3.84949377408052e-28
11143.5	3.85435524449395e-28
11145	3.85921893864064e-28
11146.5	3.86408491883571e-28
11148	3.86895338579411e-28
11149.5	3.87382494960197e-28
11151	3.87870135494406e-28
11152.5	3.88358728880751e-28
11154	3.88849456476696e-28
11155.5	3.89345108260855e-28
11157	3.89851848245787e-28
11158.5	3.90382391329195e-28
11160	3.90961163544143e-28
11161.5	3.91631720007582e-28
11163	3.9246582344278e-28
11164.5	3.93572019402724e-28
11166	3.95099549872132e-28
11167.5	3.97231910877039e-28
11169	4.00164712794322e-28
11170.5	4.04066089700655e-28
11172	4.09024856382977e-28
11173.5	4.14999818918581e-28
11175	4.21788848451832e-28
11176.5	4.29034024908086e-28
11178	4.36267783466541e-28
11179.5	4.42988358459757e-28
11181	4.48739368436746e-28
11182.5	4.53166636746072e-28
11184	4.56037837024987e-28
11185.5	4.57230833243509e-28
11187	4.56712315822722e-28
11188.5	4.54529325161306e-28
11190	4.50821823722399e-28
11191.5	4.45844444052478e-28
11193	4.39973606820857e-28
11194.5	4.33680478702495e-28
11196	4.27467879591276e-28
11197.5	4.21788944823797e-28
11199	4.16975350542105e-28
11200.5	4.13198444512453e-28
11202	4.10471778820359e-28
11203.5	4.08687314816741e-28
11205	4.07667791898004e-28
11206.5	4.07217137457982e-28
11208	4.07156966668448e-28
11209.5	4.07345484501509e-28
11211	4.07681512948325e-28
11212.5	4.08099279530908e-28
11214	4.08559476775096e-28
11215.5	4.09040377448759e-28
11217	4.09530826132111e-28
11218.5	4.10025485957949e-28
11220	4.10521972154432e-28
11221.5	4.11019287528333e-28
11223	4.11517041306101e-28
11224.5	4.12015089812599e-28
11226	4.12513383448037e-28
11227.5	4.13011906134644e-28
11229	4.13510652989875e-28
11230.5	4.14009622639348e-28
11232	4.14508814741163e-28
11233.5	4.15008229239042e-28
11235	4.15507866151027e-28
11236.5	4.16007725513361e-28
11238	4.16507807366484e-28
11239.5	4.1700811175175e-28
